Origin,Timestamp,Horizon,TimesFM
2012-07-21 00:00:00,2012-07-21 14:30:00,30,1173.3978
2012-07-21 00:00:00,2012-07-21 15:00:00,31,1171.4252
2012-07-21 00:00:00,2012-07-21 15:30:00,32,1165.7341
2012-07-21 00:00:00,2012-07-21 16:00:00,33,1176.6981
2012-07-21 00:00:00,2012-07-21 16:30:00,34,1215.9565
2012-07-21 00:00:00,2012-07-21 17:00:00,35,1297.9269
2012-07-21 00:00:00,2012-07-21 17:30:00,36,1419.4515
2012-07-21 00:00:00,2012-07-21 18:00:00,37,1570.4332
2012-07-21 00:00:00,2012-07-21 18:30:00,38,1632.195
2012-07-21 00:00:00,2012-07-21 19:00:00,39,1618.1707
2012-07-21 00:00:00,2012-07-21 19:30:00,40,1592.1199
2012-07-21 00:00:00,2012-07-21 20:00:00,41,1570.0818
2012-07-21 00:00:00,2012-07-21 20:30:00,42,1537.345
2012-07-21 00:00:00,2012-07-21 21:00:00,43,1505.7245
2012-07-21 00:00:00,2012-07-21 21:30:00,44,1442.6465
2012-07-21 00:00:00,2012-07-21 22:00:00,45,1376.4994
2012-07-21 00:00:00,2012-07-21 22:30:00,46,1324.9683
2012-07-21 00:00:00,2012-07-21 23:00:00,47,1319.4036
2012-07-21 00:00:00,2012-07-21 23:30:00,48,1446.2163
2012-07-22 00:00:00,2012-07-22 00:00:00,1,1445.4674
2012-07-22 00:00:00,2012-07-22 00:30:00,2,1356.1774
2012-07-22 00:00:00,2012-07-22 01:00:00,3,1241.633
2012-07-22 00:00:00,2012-07-22 01:30:00,4,1143.6831
2012-07-22 00:00:00,2012-07-22 02:00:00,5,1059.9697
2012-07-22 00:00:00,2012-07-22 02:30:00,6,1007.76965
2012-07-22 00:00:00,2012-07-22 03:00:00,7,961.3772
2012-07-22 00:00:00,2012-07-22 03:30:00,8,924.84814
2012-07-22 00:00:00,2012-07-22 04:00:00,9,896.5061
2012-07-22 00:00:00,2012-07-22 04:30:00,10,893.73413
2012-07-22 00:00:00,2012-07-22 05:00:00,11,898.0638
2012-07-22 00:00:00,2012-07-22 05:30:00,12,912.3203
2012-07-22 00:00:00,2012-07-22 06:00:00,13,929.42725
2012-07-22 00:00:00,2012-07-22 06:30:00,14,981.5016
2012-07-22 00:00:00,2012-07-22 07:00:00,15,1048.4722
2012-07-22 00:00:00,2012-07-22 07:30:00,16,1128.7041
2012-07-22 00:00:00,2012-07-22 08:00:00,17,1208.9204
2012-07-22 00:00:00,2012-07-22 08:30:00,18,1228.1343
2012-07-22 00:00:00,2012-07-22 09:00:00,19,1226.5311
2012-07-22 00:00:00,2012-07-22 09:30:00,20,1216.2039
2012-07-22 00:00:00,2012-07-22 10:00:00,21,1199.2646
2012-07-22 00:00:00,2012-07-22 10:30:00,22,1166.4758
2012-07-22 00:00:00,2012-07-22 11:00:00,23,1132.3839
2012-07-22 00:00:00,2012-07-22 11:30:00,24,1133.05
2012-07-22 00:00:00,2012-07-22 12:00:00,25,1102.3229
2012-07-22 00:00:00,2012-07-22 12:30:00,26,1091.0574
2012-07-22 00:00:00,2012-07-22 13:00:00,27,1080.6877
2012-07-22 00:00:00,2012-07-22 13:30:00,28,1066.8813
2012-07-22 00:00:00,2012-07-22 14:00:00,29,1048.2557
2012-07-22 00:00:00,2012-07-22 14:30:00,30,1042.0414
2012-07-22 00:00:00,2012-07-22 15:00:00,31,1049.8193
2012-07-22 00:00:00,2012-07-22 15:30:00,32,1064.1165
2012-07-22 00:00:00,2012-07-22 16:00:00,33,1086.0769
2012-07-22 00:00:00,2012-07-22 16:30:00,34,1129.9604
2012-07-22 00:00:00,2012-07-22 17:00:00,35,1201.4934
2012-07-22 00:00:00,2012-07-22 17:30:00,36,1324.3755
2012-07-22 00:00:00,2012-07-22 18:00:00,37,1475.9448
2012-07-22 00:00:00,2012-07-22 18:30:00,38,1568.9653
2012-07-22 00:00:00,2012-07-22 19:00:00,39,1578.4375
2012-07-22 00:00:00,2012-07-22 19:30:00,40,1558.8628
2012-07-22 00:00:00,2012-07-22 20:00:00,41,1548.776
2012-07-22 00:00:00,2012-07-22 20:30:00,42,1526.5453
2012-07-22 00:00:00,2012-07-22 21:00:00,43,1494.1758
2012-07-22 00:00:00,2012-07-22 21:30:00,44,1442.7781
2012-07-22 00:00:00,2012-07-22 22:00:00,45,1371.8959
2012-07-22 00:00:00,2012-07-22 22:30:00,46,1300.5339
2012-07-22 00:00:00,2012-07-22 23:00:00,47,1280.8622
2012-07-22 00:00:00,2012-07-22 23:30:00,48,1381.5992
2012-07-23 00:00:00,2012-07-23 00:00:00,1,1403.1453
2012-07-23 00:00:00,2012-07-23 00:30:00,2,1326.2275
2012-07-23 00:00:00,2012-07-23 01:00:00,3,1208.9856
2012-07-23 00:00:00,2012-07-23 01:30:00,4,1118.7708
2012-07-23 00:00:00,2012-07-23 02:00:00,5,1033.4078
2012-07-23 00:00:00,2012-07-23 02:30:00,6,981.27655
2012-07-23 00:00:00,2012-07-23 03:00:00,7,937.6776
2012-07-23 00:00:00,2012-07-23 03:30:00,8,910.81836
2012-07-23 00:00:00,2012-07-23 04:00:00,9,902.78125
2012-07-23 00:00:00,2012-07-23 04:30:00,10,898.8533
2012-07-23 00:00:00,2012-07-23 05:00:00,11,908.5154
2012-07-23 00:00:00,2012-07-23 05:30:00,12,944.4745
2012-07-23 00:00:00,2012-07-23 06:00:00,13,1006.4441
2012-07-23 00:00:00,2012-07-23 06:30:00,14,1118.7004
2012-07-23 00:00:00,2012-07-23 07:00:00,15,1266.3412
2012-07-23 00:00:00,2012-07-23 07:30:00,16,1406.7205
2012-07-23 00:00:00,2012-07-23 08:00:00,17,1524.235
2012-07-23 00:00:00,2012-07-23 08:30:00,18,1556.2178
2012-07-23 00:00:00,2012-07-23 09:00:00,19,1536.0986
2012-07-23 00:00:00,2012-07-23 09:30:00,20,1526.5101
2012-07-23 00:00:00,2012-07-23 10:00:00,21,1498.5073
2012-07-23 00:00:00,2012-07-23 10:30:00,22,1462.8735
2012-07-23 00:00:00,2012-07-23 11:00:00,23,1413.346
2012-07-23 00:00:00,2012-07-23 11:30:00,24,1424.0164
2012-07-23 00:00:00,2012-07-23 12:00:00,25,1412.6971
2012-07-23 00:00:00,2012-07-23 12:30:00,26,1404.0155
2012-07-23 00:00:00,2012-07-23 13:00:00,27,1391.4855
2012-07-23 00:00:00,2012-07-23 13:30:00,28,1394.0719
2012-07-23 00:00:00,2012-07-23 14:00:00,29,1371.7897
2012-07-23 00:00:00,2012-07-23 14:30:00,30,1365.7158
2012-07-23 00:00:00,2012-07-23 15:00:00,31,1368.7565
2012-07-23 00:00:00,2012-07-23 15:30:00,32,1358.7953
2012-07-23 00:00:00,2012-07-23 16:00:00,33,1387.5989
2012-07-23 00:00:00,2012-07-23 16:30:00,34,1441.1813
2012-07-23 00:00:00,2012-07-23 17:00:00,35,1527.5967
2012-07-23 00:00:00,2012-07-23 17:30:00,36,1647.0479
2012-07-23 00:00:00,2012-07-23 18:00:00,37,1788.8586
2012-07-23 00:00:00,2012-07-23 18:30:00,38,1854.8347
2012-07-23 00:00:00,2012-07-23 19:00:00,39,1848.9454
2012-07-23 00:00:00,2012-07-23 19:30:00,40,1814.7341
2012-07-23 00:00:00,2012-07-23 20:00:00,41,1781.4055
2012-07-23 00:00:00,2012-07-23 20:30:00,42,1735.835
2012-07-23 00:00:00,2012-07-23 21:00:00,43,1672.9069
2012-07-23 00:00:00,2012-07-23 21:30:00,44,1599.3862
2012-07-23 00:00:00,2012-07-23 22:00:00,45,1511.0956
2012-07-23 00:00:00,2012-07-23 22:30:00,46,1427.5577
2012-07-23 00:00:00,2012-07-23 23:00:00,47,1393.5286
2012-07-23 00:00:00,2012-07-23 23:30:00,48,1487.9805
2012-07-24 00:00:00,2012-07-24 00:00:00,1,1432.8086
2012-07-24 00:00:00,2012-07-24 00:30:00,2,1331.7993
2012-07-24 00:00:00,2012-07-24 01:00:00,3,1228.4729
2012-07-24 00:00:00,2012-07-24 01:30:00,4,1133.4369
2012-07-24 00:00:00,2012-07-24 02:00:00,5,1044.6727
2012-07-24 00:00:00,2012-07-24 02:30:00,6,987.9351
2012-07-24 00:00:00,2012-07-24 03:00:00,7,954.84375
2012-07-24 00:00:00,2012-07-24 03:30:00,8,917.9503
2012-07-24 00:00:00,2012-07-24 04:00:00,9,907.4193
2012-07-24 00:00:00,2012-07-24 04:30:00,10,921.7384
2012-07-24 00:00:00,2012-07-24 05:00:00,11,935.004
2012-07-24 00:00:00,2012-07-24 05:30:00,12,986.32166
2012-07-24 00:00:00,2012-07-24 06:00:00,13,1056.5227
2012-07-24 00:00:00,2012-07-24 06:30:00,14,1174.2456
2012-07-24 00:00:00,2012-07-24 07:00:00,15,1323.4441
2012-07-24 00:00:00,2012-07-24 07:30:00,16,1452.2485
2012-07-24 00:00:00,2012-07-24 08:00:00,17,1572.3607
2012-07-24 00:00:00,2012-07-24 08:30:00,18,1598.2924
2012-07-24 00:00:00,2012-07-24 09:00:00,19,1557.5862
2012-07-24 00:00:00,2012-07-24 09:30:00,20,1525.0906
2012-07-24 00:00:00,2012-07-24 10:00:00,21,1476.9938
2012-07-24 00:00:00,2012-07-24 10:30:00,22,1440.0554
2012-07-24 00:00:00,2012-07-24 11:00:00,23,1397.081
2012-07-24 00:00:00,2012-07-24 11:30:00,24,1402.7712
2012-07-24 00:00:00,2012-07-24 12:00:00,25,1379.8156
2012-07-24 00:00:00,2012-07-24 12:30:00,26,1373.3331
2012-07-24 00:00:00,2012-07-24 13:00:00,27,1370.5723
2012-07-24 00:00:00,2012-07-24 13:30:00,28,1382.24
2012-07-24 00:00:00,2012-07-24 14:00:00,29,1360.2632
2012-07-24 00:00:00,2012-07-24 14:30:00,30,1358.2288
2012-07-24 00:00:00,2012-07-24 15:00:00,31,1366.3079
2012-07-24 00:00:00,2012-07-24 15:30:00,32,1334.6765
2012-07-24 00:00:00,2012-07-24 16:00:00,33,1354.4233
2012-07-24 00:00:00,2012-07-24 16:30:00,34,1412.5602
2012-07-24 00:00:00,2012-07-24 17:00:00,35,1495.6318
2012-07-24 00:00:00,2012-07-24 17:30:00,36,1612.1746
2012-07-24 00:00:00,2012-07-24 18:00:00,37,1753.2366
2012-07-24 00:00:00,2012-07-24 18:30:00,38,1825.968
2012-07-24 00:00:00,2012-07-24 19:00:00,39,1812.4431
2012-07-24 00:00:00,2012-07-24 19:30:00,40,1805.9014
2012-07-24 00:00:00,2012-07-24 20:00:00,41,1780.1714
2012-07-24 00:00:00,2012-07-24 20:30:00,42,1735.8264
2012-07-24 00:00:00,2012-07-24 21:00:00,43,1692.7852
2012-07-24 00:00:00,2012-07-24 21:30:00,44,1626.9111
2012-07-24 00:00:00,2012-07-24 22:00:00,45,1526.6561
2012-07-24 00:00:00,2012-07-24 22:30:00,46,1425.3909
2012-07-24 00:00:00,2012-07-24 23:00:00,47,1385.7012
2012-07-24 00:00:00,2012-07-24 23:30:00,48,1494.9307
2012-07-25 00:00:00,2012-07-25 00:00:00,1,1419.91
2012-07-25 00:00:00,2012-07-25 00:30:00,2,1331.9734
2012-07-25 00:00:00,2012-07-25 01:00:00,3,1212.1804
2012-07-25 00:00:00,2012-07-25 01:30:00,4,1114.4281
2012-07-25 00:00:00,2012-07-25 02:00:00,5,1022.7561
2012-07-25 00:00:00,2012-07-25 02:30:00,6,962.89923
2012-07-25 00:00:00,2012-07-25 03:00:00,7,929.70825
2012-07-25 00:00:00,2012-07-25 03:30:00,8,900.6454
2012-07-25 00:00:00,2012-07-25 04:00:00,9,885.02356
2012-07-25 00:00:00,2012-07-25 04:30:00,10,889.1857
2012-07-25 00:00:00,2012-07-25 05:00:00,11,904.3977
2012-07-25 00:00:00,2012-07-25 05:30:00,12,943.64026
2012-07-25 00:00:00,2012-07-25 06:00:00,13,1016.1842
2012-07-25 00:00:00,2012-07-25 06:30:00,14,1138.6974
2012-07-25 00:00:00,2012-07-25 07:00:00,15,1286.1177
2012-07-25 00:00:00,2012-07-25 07:30:00,16,1406.9197
2012-07-25 00:00:00,2012-07-25 08:00:00,17,1517.9603
2012-07-25 00:00:00,2012-07-25 08:30:00,18,1550.532
2012-07-25 00:00:00,2012-07-25 09:00:00,19,1508.4474
2012-07-25 00:00:00,2012-07-25 09:30:00,20,1474.4332
2012-07-25 00:00:00,2012-07-25 10:00:00,21,1436.085
2012-07-25 00:00:00,2012-07-25 10:30:00,22,1390.7256
2012-07-25 00:00:00,2012-07-25 11:00:00,23,1340.0063
2012-07-25 00:00:00,2012-07-25 11:30:00,24,1345.3579
2012-07-25 00:00:00,2012-07-25 12:00:00,25,1318.1676
2012-07-25 00:00:00,2012-07-25 12:30:00,26,1313.939
2012-07-25 00:00:00,2012-07-25 13:00:00,27,1315.2725
2012-07-25 00:00:00,2012-07-25 13:30:00,28,1324.5303
2012-07-25 00:00:00,2012-07-25 14:00:00,29,1312.4039
2012-07-25 00:00:00,2012-07-25 14:30:00,30,1296.7245
2012-07-25 00:00:00,2012-07-25 15:00:00,31,1297.9237
2012-07-25 00:00:00,2012-07-25 15:30:00,32,1302.3484
2012-07-25 00:00:00,2012-07-25 16:00:00,33,1328.0493
2012-07-25 00:00:00,2012-07-25 16:30:00,34,1363.9559
2012-07-25 00:00:00,2012-07-25 17:00:00,35,1434.2924
2012-07-25 00:00:00,2012-07-25 17:30:00,36,1537.3964
2012-07-25 00:00:00,2012-07-25 18:00:00,37,1663.7845
2012-07-25 00:00:00,2012-07-25 18:30:00,38,1739.8087
2012-07-25 00:00:00,2012-07-25 19:00:00,39,1728.9365
2012-07-25 00:00:00,2012-07-25 19:30:00,40,1707.4757
2012-07-25 00:00:00,2012-07-25 20:00:00,41,1690.622
2012-07-25 00:00:00,2012-07-25 20:30:00,42,1664.7723
2012-07-25 00:00:00,2012-07-25 21:00:00,43,1604.3956
2012-07-25 00:00:00,2012-07-25 21:30:00,44,1549.5463
2012-07-25 00:00:00,2012-07-25 22:00:00,45,1463.665
2012-07-25 00:00:00,2012-07-25 22:30:00,46,1373.9823
2012-07-25 00:00:00,2012-07-25 23:00:00,47,1326.6576
2012-07-25 00:00:00,2012-07-25 23:30:00,48,1452.9958
2012-07-26 00:00:00,2012-07-26 00:00:00,1,1515.1533
2012-07-26 00:00:00,2012-07-26 00:30:00,2,1416.459
2012-07-26 00:00:00,2012-07-26 01:00:00,3,1307.3695
2012-07-26 00:00:00,2012-07-26 01:30:00,4,1210.2017
2012-07-26 00:00:00,2012-07-26 02:00:00,5,1109.27
2012-07-26 00:00:00,2012-07-26 02:30:00,6,1034.1907
2012-07-26 00:00:00,2012-07-26 03:00:00,7,995.8788
2012-07-26 00:00:00,2012-07-26 03:30:00,8,965.7868
2012-07-26 00:00:00,2012-07-26 04:00:00,9,957.59827
2012-07-26 00:00:00,2012-07-26 04:30:00,10,963.0613
2012-07-26 00:00:00,2012-07-26 05:00:00,11,976.376
2012-07-26 00:00:00,2012-07-26 05:30:00,12,1026.5072
2012-07-26 00:00:00,2012-07-26 06:00:00,13,1108.3049
2012-07-26 00:00:00,2012-07-26 06:30:00,14,1236.0618
2012-07-26 00:00:00,2012-07-26 07:00:00,15,1382.9906
2012-07-26 00:00:00,2012-07-26 07:30:00,16,1505.4287
2012-07-26 00:00:00,2012-07-26 08:00:00,17,1625.9346
2012-07-26 00:00:00,2012-07-26 08:30:00,18,1653.3213
2012-07-26 00:00:00,2012-07-26 09:00:00,19,1639.56
2012-07-26 00:00:00,2012-07-26 09:30:00,20,1605.2188
2012-07-26 00:00:00,2012-07-26 10:00:00,21,1568.5453
2012-07-26 00:00:00,2012-07-26 10:30:00,22,1512.3052
2012-07-26 00:00:00,2012-07-26 11:00:00,23,1468.9795
2012-07-26 00:00:00,2012-07-26 11:30:00,24,1472.4897
2012-07-26 00:00:00,2012-07-26 12:00:00,25,1448.8279
2012-07-26 00:00:00,2012-07-26 12:30:00,26,1444.4526
2012-07-26 00:00:00,2012-07-26 13:00:00,27,1440.6523
2012-07-26 00:00:00,2012-07-26 13:30:00,28,1440.1348
2012-07-26 00:00:00,2012-07-26 14:00:00,29,1416.7141
2012-07-26 00:00:00,2012-07-26 14:30:00,30,1396.8561
2012-07-26 00:00:00,2012-07-26 15:00:00,31,1394.2047
2012-07-26 00:00:00,2012-07-26 15:30:00,32,1397.8406
2012-07-26 00:00:00,2012-07-26 16:00:00,33,1423.5435
2012-07-26 00:00:00,2012-07-26 16:30:00,34,1475.6669
2012-07-26 00:00:00,2012-07-26 17:00:00,35,1563.4124
2012-07-26 00:00:00,2012-07-26 17:30:00,36,1691.7957
2012-07-26 00:00:00,2012-07-26 18:00:00,37,1805.8175
2012-07-26 00:00:00,2012-07-26 18:30:00,38,1874.5784
2012-07-26 00:00:00,2012-07-26 19:00:00,39,1884.2849
2012-07-26 00:00:00,2012-07-26 19:30:00,40,1857.1572
2012-07-26 00:00:00,2012-07-26 20:00:00,41,1846.9177
2012-07-26 00:00:00,2012-07-26 20:30:00,42,1796.2163
2012-07-26 00:00:00,2012-07-26 21:00:00,43,1731.852
2012-07-26 00:00:00,2012-07-26 21:30:00,44,1657.0004
2012-07-26 00:00:00,2012-07-26 22:00:00,45,1575.4331
2012-07-26 00:00:00,2012-07-26 22:30:00,46,1493.3641
2012-07-26 00:00:00,2012-07-26 23:00:00,47,1451.3508
2012-07-26 00:00:00,2012-07-26 23:30:00,48,1549.7328
2012-07-27 00:00:00,2012-07-27 00:00:00,1,1512.8032
2012-07-27 00:00:00,2012-07-27 00:30:00,2,1429.4352
2012-07-27 00:00:00,2012-07-27 01:00:00,3,1312.0862
2012-07-27 00:00:00,2012-07-27 01:30:00,4,1210.7968
2012-07-27 00:00:00,2012-07-27 02:00:00,5,1116.3549
2012-07-27 00:00:00,2012-07-27 02:30:00,6,1051.4025
2012-07-27 00:00:00,2012-07-27 03:00:00,7,1006.3686
2012-07-27 00:00:00,2012-07-27 03:30:00,8,971.54675
2012-07-27 00:00:00,2012-07-27 04:00:00,9,955.5796
2012-07-27 00:00:00,2012-07-27 04:30:00,10,959.9599
2012-07-27 00:00:00,2012-07-27 05:00:00,11,961.45605
2012-07-27 00:00:00,2012-07-27 05:30:00,12,999.6439
2012-07-27 00:00:00,2012-07-27 06:00:00,13,1067.8965
2012-07-27 00:00:00,2012-07-27 06:30:00,14,1184.2114
2012-07-27 00:00:00,2012-07-27 07:00:00,15,1336.9921
2012-07-27 00:00:00,2012-07-27 07:30:00,16,1454.7955
2012-07-27 00:00:00,2012-07-27 08:00:00,17,1551.904
2012-07-27 00:00:00,2012-07-27 08:30:00,18,1580.0383
2012-07-27 00:00:00,2012-07-27 09:00:00,19,1571.7587
2012-07-27 00:00:00,2012-07-27 09:30:00,20,1540.3579
2012-07-27 00:00:00,2012-07-27 10:00:00,21,1516.3925
2012-07-27 00:00:00,2012-07-27 10:30:00,22,1460.6917
2012-07-27 00:00:00,2012-07-27 11:00:00,23,1409.2002
2012-07-27 00:00:00,2012-07-27 11:30:00,24,1397.66
2012-07-27 00:00:00,2012-07-27 12:00:00,25,1368.2053
2012-07-27 00:00:00,2012-07-27 12:30:00,26,1352.5437
2012-07-27 00:00:00,2012-07-27 13:00:00,27,1339.9061
2012-07-27 00:00:00,2012-07-27 13:30:00,28,1341.9762
2012-07-27 00:00:00,2012-07-27 14:00:00,29,1318.9543
2012-07-27 00:00:00,2012-07-27 14:30:00,30,1308.6466
2012-07-27 00:00:00,2012-07-27 15:00:00,31,1313.8673
2012-07-27 00:00:00,2012-07-27 15:30:00,32,1311.0974
2012-07-27 00:00:00,2012-07-27 16:00:00,33,1335.2598
2012-07-27 00:00:00,2012-07-27 16:30:00,34,1381.1482
2012-07-27 00:00:00,2012-07-27 17:00:00,35,1452.1346
2012-07-27 00:00:00,2012-07-27 17:30:00,36,1568.2902
2012-07-27 00:00:00,2012-07-27 18:00:00,37,1698.5027
2012-07-27 00:00:00,2012-07-27 18:30:00,38,1781.8401
2012-07-27 00:00:00,2012-07-27 19:00:00,39,1790.7704
2012-07-27 00:00:00,2012-07-27 19:30:00,40,1762.5796
2012-07-27 00:00:00,2012-07-27 20:00:00,41,1732.8274
2012-07-27 00:00:00,2012-07-27 20:30:00,42,1680.4093
2012-07-27 00:00:00,2012-07-27 21:00:00,43,1642.7848
2012-07-27 00:00:00,2012-07-27 21:30:00,44,1573.8644
2012-07-27 00:00:00,2012-07-27 22:00:00,45,1502.4841
2012-07-27 00:00:00,2012-07-27 22:30:00,46,1424.8772
2012-07-27 00:00:00,2012-07-27 23:00:00,47,1395.4023
2012-07-27 00:00:00,2012-07-27 23:30:00,48,1520.0742
2012-07-28 00:00:00,2012-07-28 00:00:00,1,1509.1405
2012-07-28 00:00:00,2012-07-28 00:30:00,2,1419.5131
2012-07-28 00:00:00,2012-07-28 01:00:00,3,1315.0808
2012-07-28 00:00:00,2012-07-28 01:30:00,4,1217.0505
2012-07-28 00:00:00,2012-07-28 02:00:00,5,1120.273
2012-07-28 00:00:00,2012-07-28 02:30:00,6,1055.1816
2012-07-28 00:00:00,2012-07-28 03:00:00,7,998.23596
2012-07-28 00:00:00,2012-07-28 03:30:00,8,974.00006
2012-07-28 00:00:00,2012-07-28 04:00:00,9,953.0498
2012-07-28 00:00:00,2012-07-28 04:30:00,10,942.2625
2012-07-28 00:00:00,2012-07-28 05:00:00,11,942.1178
2012-07-28 00:00:00,2012-07-28 05:30:00,12,960.4171
2012-07-28 00:00:00,2012-07-28 06:00:00,13,981.52136
2012-07-28 00:00:00,2012-07-28 06:30:00,14,1031.7708
2012-07-28 00:00:00,2012-07-28 07:00:00,15,1094.0491
2012-07-28 00:00:00,2012-07-28 07:30:00,16,1153.0338
2012-07-28 00:00:00,2012-07-28 08:00:00,17,1212.5945
2012-07-28 00:00:00,2012-07-28 08:30:00,18,1256.5918
2012-07-28 00:00:00,2012-07-28 09:00:00,19,1280.9541
2012-07-28 00:00:00,2012-07-28 09:30:00,20,1261.1886
2012-07-28 00:00:00,2012-07-28 10:00:00,21,1228.3416
2012-07-28 00:00:00,2012-07-28 10:30:00,22,1177.111
2012-07-28 00:00:00,2012-07-28 11:00:00,23,1129.5941
2012-07-28 00:00:00,2012-07-28 11:30:00,24,1127.9819
2012-07-28 00:00:00,2012-07-28 12:00:00,25,1111.7661
2012-07-28 00:00:00,2012-07-28 12:30:00,26,1102.1471
2012-07-28 00:00:00,2012-07-28 13:00:00,27,1103.6464
2012-07-28 00:00:00,2012-07-28 13:30:00,28,1105.7129
2012-07-28 00:00:00,2012-07-28 14:00:00,29,1100.4432
2012-07-28 00:00:00,2012-07-28 14:30:00,30,1089.6414
2012-07-28 00:00:00,2012-07-28 15:00:00,31,1093.6506
2012-07-28 00:00:00,2012-07-28 15:30:00,32,1101.6296
2012-07-28 00:00:00,2012-07-28 16:00:00,33,1117.7466
2012-07-28 00:00:00,2012-07-28 16:30:00,34,1163.2305
2012-07-28 00:00:00,2012-07-28 17:00:00,35,1227.9314
2012-07-28 00:00:00,2012-07-28 17:30:00,36,1341.9402
2012-07-28 00:00:00,2012-07-28 18:00:00,37,1490.3502
2012-07-28 00:00:00,2012-07-28 18:30:00,38,1566.2529
2012-07-28 00:00:00,2012-07-28 19:00:00,39,1568.1627
2012-07-28 00:00:00,2012-07-28 19:30:00,40,1548.0027
2012-07-28 00:00:00,2012-07-28 20:00:00,41,1519.4626
2012-07-28 00:00:00,2012-07-28 20:30:00,42,1493.1182
2012-07-28 00:00:00,2012-07-28 21:00:00,43,1467.988
2012-07-28 00:00:00,2012-07-28 21:30:00,44,1419.0555
2012-07-28 00:00:00,2012-07-28 22:00:00,45,1368.8044
2012-07-28 00:00:00,2012-07-28 22:30:00,46,1317.3514
2012-07-28 00:00:00,2012-07-28 23:00:00,47,1316.36
2012-07-28 00:00:00,2012-07-28 23:30:00,48,1429.526
2012-07-29 00:00:00,2012-07-29 00:00:00,1,1446.0742
2012-07-29 00:00:00,2012-07-29 00:30:00,2,1358.5388
2012-07-29 00:00:00,2012-07-29 01:00:00,3,1244.7198
2012-07-29 00:00:00,2012-07-29 01:30:00,4,1160.1833
2012-07-29 00:00:00,2012-07-29 02:00:00,5,1081.0367
2012-07-29 00:00:00,2012-07-29 02:30:00,6,1024.9824
2012-07-29 00:00:00,2012-07-29 03:00:00,7,974.6273
2012-07-29 00:00:00,2012-07-29 03:30:00,8,942.41644
2012-07-29 00:00:00,2012-07-29 04:00:00,9,918.47925
2012-07-29 00:00:00,2012-07-29 04:30:00,10,909.0624
2012-07-29 00:00:00,2012-07-29 05:00:00,11,911.44666
2012-07-29 00:00:00,2012-07-29 05:30:00,12,928.3775
2012-07-29 00:00:00,2012-07-29 06:00:00,13,946.3154
2012-07-29 00:00:00,2012-07-29 06:30:00,14,998.3673
2012-07-29 00:00:00,2012-07-29 07:00:00,15,1057.0802
2012-07-29 00:00:00,2012-07-29 07:30:00,16,1114.615
2012-07-29 00:00:00,2012-07-29 08:00:00,17,1165.7789
2012-07-29 00:00:00,2012-07-29 08:30:00,18,1180.0034
2012-07-29 00:00:00,2012-07-29 09:00:00,19,1197.4153
2012-07-29 00:00:00,2012-07-29 09:30:00,20,1188.5656
2012-07-29 00:00:00,2012-07-29 10:00:00,21,1172.2388
2012-07-29 00:00:00,2012-07-29 10:30:00,22,1139.3418
2012-07-29 00:00:00,2012-07-29 11:00:00,23,1103.1525
2012-07-29 00:00:00,2012-07-29 11:30:00,24,1116.3865
2012-07-29 00:00:00,2012-07-29 12:00:00,25,1096.9442
2012-07-29 00:00:00,2012-07-29 12:30:00,26,1081.1726
2012-07-29 00:00:00,2012-07-29 13:00:00,27,1073.2859
2012-07-29 00:00:00,2012-07-29 13:30:00,28,1073.3396
2012-07-29 00:00:00,2012-07-29 14:00:00,29,1058.3259
2012-07-29 00:00:00,2012-07-29 14:30:00,30,1055.5326
2012-07-29 00:00:00,2012-07-29 15:00:00,31,1061.3315
2012-07-29 00:00:00,2012-07-29 15:30:00,32,1084.1624
2012-07-29 00:00:00,2012-07-29 16:00:00,33,1123.2806
2012-07-29 00:00:00,2012-07-29 16:30:00,34,1181.8279
2012-07-29 00:00:00,2012-07-29 17:00:00,35,1263.2705
2012-07-29 00:00:00,2012-07-29 17:30:00,36,1372.5353
2012-07-29 00:00:00,2012-07-29 18:00:00,37,1506.2091
2012-07-29 00:00:00,2012-07-29 18:30:00,38,1590.9097
2012-07-29 00:00:00,2012-07-29 19:00:00,39,1606.8616
2012-07-29 00:00:00,2012-07-29 19:30:00,40,1584.3634
2012-07-29 00:00:00,2012-07-29 20:00:00,41,1559.1165
2012-07-29 00:00:00,2012-07-29 20:30:00,42,1541.9269
2012-07-29 00:00:00,2012-07-29 21:00:00,43,1509.8387
2012-07-29 00:00:00,2012-07-29 21:30:00,44,1450.1787
2012-07-29 00:00:00,2012-07-29 22:00:00,45,1379.161
2012-07-29 00:00:00,2012-07-29 22:30:00,46,1308.7523
2012-07-29 00:00:00,2012-07-29 23:00:00,47,1289.8885
2012-07-29 00:00:00,2012-07-29 23:30:00,48,1391.1086
2012-07-30 00:00:00,2012-07-30 00:00:00,1,1443.1652
2012-07-30 00:00:00,2012-07-30 00:30:00,2,1354.9812
2012-07-30 00:00:00,2012-07-30 01:00:00,3,1240.1094
2012-07-30 00:00:00,2012-07-30 01:30:00,4,1147.6749
2012-07-30 00:00:00,2012-07-30 02:00:00,5,1060.1039
2012-07-30 00:00:00,2012-07-30 02:30:00,6,1005.8445
2012-07-30 00:00:00,2012-07-30 03:00:00,7,961.1093
2012-07-30 00:00:00,2012-07-30 03:30:00,8,935.9619
2012-07-30 00:00:00,2012-07-30 04:00:00,9,937.1742
2012-07-30 00:00:00,2012-07-30 04:30:00,10,932.6909
