Origin,Timestamp,Horizon,Chronos_Bolt_Tiny
2012-07-21 00:00:00,2012-07-21 14:00:00,29,1356.619
2012-07-21 00:00:00,2012-07-21 14:30:00,30,1348.3997
2012-07-21 00:00:00,2012-07-21 15:00:00,31,1330.2781
2012-07-21 00:00:00,2012-07-21 15:30:00,32,1330.9746
2012-07-21 00:00:00,2012-07-21 16:00:00,33,1348.9875
2012-07-21 00:00:00,2012-07-21 16:30:00,34,1395.1743
2012-07-21 00:00:00,2012-07-21 17:00:00,35,1485.4181
2012-07-21 00:00:00,2012-07-21 17:30:00,36,1608.5187
2012-07-21 00:00:00,2012-07-21 18:00:00,37,1713.5825
2012-07-21 00:00:00,2012-07-21 18:30:00,38,1785.7546
2012-07-21 00:00:00,2012-07-21 19:00:00,39,1798.6116
2012-07-21 00:00:00,2012-07-21 19:30:00,40,1774.0919
2012-07-21 00:00:00,2012-07-21 20:00:00,41,1739.8628
2012-07-21 00:00:00,2012-07-21 20:30:00,42,1704.6367
2012-07-21 00:00:00,2012-07-21 21:00:00,43,1660.8574
2012-07-21 00:00:00,2012-07-21 21:30:00,44,1602.7192
2012-07-21 00:00:00,2012-07-21 22:00:00,45,1525.0723
2012-07-21 00:00:00,2012-07-21 22:30:00,46,1483.2351
2012-07-21 00:00:00,2012-07-21 23:00:00,47,1488.4266
2012-07-21 00:00:00,2012-07-21 23:30:00,48,1512.5028
2012-07-22 00:00:00,2012-07-22 00:00:00,1,1459.4851
2012-07-22 00:00:00,2012-07-22 00:30:00,2,1346.469
2012-07-22 00:00:00,2012-07-22 01:00:00,3,1230.8485
2012-07-22 00:00:00,2012-07-22 01:30:00,4,1130.0109
2012-07-22 00:00:00,2012-07-22 02:00:00,5,1037.4207
2012-07-22 00:00:00,2012-07-22 02:30:00,6,968.66797
2012-07-22 00:00:00,2012-07-22 03:00:00,7,914.8196
2012-07-22 00:00:00,2012-07-22 03:30:00,8,884.79553
2012-07-22 00:00:00,2012-07-22 04:00:00,9,870.6588
2012-07-22 00:00:00,2012-07-22 04:30:00,10,860.9852
2012-07-22 00:00:00,2012-07-22 05:00:00,11,860.26624
2012-07-22 00:00:00,2012-07-22 05:30:00,12,885.5568
2012-07-22 00:00:00,2012-07-22 06:00:00,13,919.3508
2012-07-22 00:00:00,2012-07-22 06:30:00,14,969.045
2012-07-22 00:00:00,2012-07-22 07:00:00,15,1029.013
2012-07-22 00:00:00,2012-07-22 07:30:00,16,1112.2405
2012-07-22 00:00:00,2012-07-22 08:00:00,17,1198.3606
2012-07-22 00:00:00,2012-07-22 08:30:00,18,1259.6344
2012-07-22 00:00:00,2012-07-22 09:00:00,19,1293.7242
2012-07-22 00:00:00,2012-07-22 09:30:00,20,1312.6976
2012-07-22 00:00:00,2012-07-22 10:00:00,21,1291.297
2012-07-22 00:00:00,2012-07-22 10:30:00,22,1259.6168
2012-07-22 00:00:00,2012-07-22 11:00:00,23,1253.9795
2012-07-22 00:00:00,2012-07-22 11:30:00,24,1277.6136
2012-07-22 00:00:00,2012-07-22 12:00:00,25,1264.5829
2012-07-22 00:00:00,2012-07-22 12:30:00,26,1229.6785
2012-07-22 00:00:00,2012-07-22 13:00:00,27,1210.0295
2012-07-22 00:00:00,2012-07-22 13:30:00,28,1212.1646
2012-07-22 00:00:00,2012-07-22 14:00:00,29,1211.0344
2012-07-22 00:00:00,2012-07-22 14:30:00,30,1209.1002
2012-07-22 00:00:00,2012-07-22 15:00:00,31,1198.2534
2012-07-22 00:00:00,2012-07-22 15:30:00,32,1200.0579
2012-07-22 00:00:00,2012-07-22 16:00:00,33,1214.4888
2012-07-22 00:00:00,2012-07-22 16:30:00,34,1250.289
2012-07-22 00:00:00,2012-07-22 17:00:00,35,1322.9727
2012-07-22 00:00:00,2012-07-22 17:30:00,36,1435.9264
2012-07-22 00:00:00,2012-07-22 18:00:00,37,1540.576
2012-07-22 00:00:00,2012-07-22 18:30:00,38,1609.2388
2012-07-22 00:00:00,2012-07-22 19:00:00,39,1628.0657
2012-07-22 00:00:00,2012-07-22 19:30:00,40,1614.0634
2012-07-22 00:00:00,2012-07-22 20:00:00,41,1590.6167
2012-07-22 00:00:00,2012-07-22 20:30:00,42,1560.9192
2012-07-22 00:00:00,2012-07-22 21:00:00,43,1519.7677
2012-07-22 00:00:00,2012-07-22 21:30:00,44,1465.1415
2012-07-22 00:00:00,2012-07-22 22:00:00,45,1390.3616
2012-07-22 00:00:00,2012-07-22 22:30:00,46,1345.074
2012-07-22 00:00:00,2012-07-22 23:00:00,47,1347.3157
2012-07-22 00:00:00,2012-07-22 23:30:00,48,1373.8308
2012-07-23 00:00:00,2012-07-23 00:00:00,1,1383.1704
2012-07-23 00:00:00,2012-07-23 00:30:00,2,1290.3883
2012-07-23 00:00:00,2012-07-23 01:00:00,3,1196.0233
2012-07-23 00:00:00,2012-07-23 01:30:00,4,1108.867
2012-07-23 00:00:00,2012-07-23 02:00:00,5,1025.6934
2012-07-23 00:00:00,2012-07-23 02:30:00,6,967.4524
2012-07-23 00:00:00,2012-07-23 03:00:00,7,926.0913
2012-07-23 00:00:00,2012-07-23 03:30:00,8,904.73474
2012-07-23 00:00:00,2012-07-23 04:00:00,9,892.99536
2012-07-23 00:00:00,2012-07-23 04:30:00,10,882.5409
2012-07-23 00:00:00,2012-07-23 05:00:00,11,885.21484
2012-07-23 00:00:00,2012-07-23 05:30:00,12,914.1017
2012-07-23 00:00:00,2012-07-23 06:00:00,13,965.9241
2012-07-23 00:00:00,2012-07-23 06:30:00,14,1051.936
2012-07-23 00:00:00,2012-07-23 07:00:00,15,1150.9838
2012-07-23 00:00:00,2012-07-23 07:30:00,16,1250.3391
2012-07-23 00:00:00,2012-07-23 08:00:00,17,1324.7712
2012-07-23 00:00:00,2012-07-23 08:30:00,18,1370.0142
2012-07-23 00:00:00,2012-07-23 09:00:00,19,1380.5989
2012-07-23 00:00:00,2012-07-23 09:30:00,20,1367.6373
2012-07-23 00:00:00,2012-07-23 10:00:00,21,1311.1168
2012-07-23 00:00:00,2012-07-23 10:30:00,22,1252.6147
2012-07-23 00:00:00,2012-07-23 11:00:00,23,1229.3577
2012-07-23 00:00:00,2012-07-23 11:30:00,24,1241.6896
2012-07-23 00:00:00,2012-07-23 12:00:00,25,1229.0474
2012-07-23 00:00:00,2012-07-23 12:30:00,26,1201.3302
2012-07-23 00:00:00,2012-07-23 13:00:00,27,1199.6417
2012-07-23 00:00:00,2012-07-23 13:30:00,28,1221.4048
2012-07-23 00:00:00,2012-07-23 14:00:00,29,1234.9113
2012-07-23 00:00:00,2012-07-23 14:30:00,30,1241.8671
2012-07-23 00:00:00,2012-07-23 15:00:00,31,1234.8851
2012-07-23 00:00:00,2012-07-23 15:30:00,32,1238.4548
2012-07-23 00:00:00,2012-07-23 16:00:00,33,1252.205
2012-07-23 00:00:00,2012-07-23 16:30:00,34,1288.6927
2012-07-23 00:00:00,2012-07-23 17:00:00,35,1370.7264
2012-07-23 00:00:00,2012-07-23 17:30:00,36,1493.0436
2012-07-23 00:00:00,2012-07-23 18:00:00,37,1610.5657
2012-07-23 00:00:00,2012-07-23 18:30:00,38,1696.9995
2012-07-23 00:00:00,2012-07-23 19:00:00,39,1730.2283
2012-07-23 00:00:00,2012-07-23 19:30:00,40,1719.078
2012-07-23 00:00:00,2012-07-23 20:00:00,41,1683.1514
2012-07-23 00:00:00,2012-07-23 20:30:00,42,1646.074
2012-07-23 00:00:00,2012-07-23 21:00:00,43,1601.6451
2012-07-23 00:00:00,2012-07-23 21:30:00,44,1537.4911
2012-07-23 00:00:00,2012-07-23 22:00:00,45,1447.2354
2012-07-23 00:00:00,2012-07-23 22:30:00,46,1394.3533
2012-07-23 00:00:00,2012-07-23 23:00:00,47,1390.3867
2012-07-23 00:00:00,2012-07-23 23:30:00,48,1407.3173
2012-07-24 00:00:00,2012-07-24 00:00:00,1,1439.094
2012-07-24 00:00:00,2012-07-24 00:30:00,2,1348.0055
2012-07-24 00:00:00,2012-07-24 01:00:00,3,1252.7416
2012-07-24 00:00:00,2012-07-24 01:30:00,4,1166.2595
2012-07-24 00:00:00,2012-07-24 02:00:00,5,1084.3193
2012-07-24 00:00:00,2012-07-24 02:30:00,6,1024.157
2012-07-24 00:00:00,2012-07-24 03:00:00,7,979.53564
2012-07-24 00:00:00,2012-07-24 03:30:00,8,960.0427
2012-07-24 00:00:00,2012-07-24 04:00:00,9,953.6422
2012-07-24 00:00:00,2012-07-24 04:30:00,10,942.26074
2012-07-24 00:00:00,2012-07-24 05:00:00,11,944.64954
2012-07-24 00:00:00,2012-07-24 05:30:00,12,986.5924
2012-07-24 00:00:00,2012-07-24 06:00:00,13,1071.7175
2012-07-24 00:00:00,2012-07-24 06:30:00,14,1196.4785
2012-07-24 00:00:00,2012-07-24 07:00:00,15,1335.7144
2012-07-24 00:00:00,2012-07-24 07:30:00,16,1464.9594
2012-07-24 00:00:00,2012-07-24 08:00:00,17,1545.831
2012-07-24 00:00:00,2012-07-24 08:30:00,18,1586.9885
2012-07-24 00:00:00,2012-07-24 09:00:00,19,1588.7603
2012-07-24 00:00:00,2012-07-24 09:30:00,20,1565.412
2012-07-24 00:00:00,2012-07-24 10:00:00,21,1497.7594
2012-07-24 00:00:00,2012-07-24 10:30:00,22,1434.8535
2012-07-24 00:00:00,2012-07-24 11:00:00,23,1410.5248
2012-07-24 00:00:00,2012-07-24 11:30:00,24,1423.8118
2012-07-24 00:00:00,2012-07-24 12:00:00,25,1409.6954
2012-07-24 00:00:00,2012-07-24 12:30:00,26,1375.2225
2012-07-24 00:00:00,2012-07-24 13:00:00,27,1363.4608
2012-07-24 00:00:00,2012-07-24 13:30:00,28,1373.7306
2012-07-24 00:00:00,2012-07-24 14:00:00,29,1375.4313
2012-07-24 00:00:00,2012-07-24 14:30:00,30,1372.5674
2012-07-24 00:00:00,2012-07-24 15:00:00,31,1356.4579
2012-07-24 00:00:00,2012-07-24 15:30:00,32,1356.4373
2012-07-24 00:00:00,2012-07-24 16:00:00,33,1371.7279
2012-07-24 00:00:00,2012-07-24 16:30:00,34,1409.9327
2012-07-24 00:00:00,2012-07-24 17:00:00,35,1495.5911
2012-07-24 00:00:00,2012-07-24 17:30:00,36,1626.4957
2012-07-24 00:00:00,2012-07-24 18:00:00,37,1751.1738
2012-07-24 00:00:00,2012-07-24 18:30:00,38,1836.5886
2012-07-24 00:00:00,2012-07-24 19:00:00,39,1872.5531
2012-07-24 00:00:00,2012-07-24 19:30:00,40,1872.3306
2012-07-24 00:00:00,2012-07-24 20:00:00,41,1837.6108
2012-07-24 00:00:00,2012-07-24 20:30:00,42,1796.3027
2012-07-24 00:00:00,2012-07-24 21:00:00,43,1748.0557
2012-07-24 00:00:00,2012-07-24 21:30:00,44,1680.822
2012-07-24 00:00:00,2012-07-24 22:00:00,45,1582.4832
2012-07-24 00:00:00,2012-07-24 22:30:00,46,1522.4194
2012-07-24 00:00:00,2012-07-24 23:00:00,47,1509.4952
2012-07-24 00:00:00,2012-07-24 23:30:00,48,1519.2634
2012-07-25 00:00:00,2012-07-25 00:00:00,1,1424.8219
2012-07-25 00:00:00,2012-07-25 00:30:00,2,1333.4406
2012-07-25 00:00:00,2012-07-25 01:00:00,3,1239.8834
2012-07-25 00:00:00,2012-07-25 01:30:00,4,1152.7034
2012-07-25 00:00:00,2012-07-25 02:00:00,5,1069.6555
2012-07-25 00:00:00,2012-07-25 02:30:00,6,1010.48865
2012-07-25 00:00:00,2012-07-25 03:00:00,7,967.98206
2012-07-25 00:00:00,2012-07-25 03:30:00,8,947.684
2012-07-25 00:00:00,2012-07-25 04:00:00,9,938.11865
2012-07-25 00:00:00,2012-07-25 04:30:00,10,926.48267
2012-07-25 00:00:00,2012-07-25 05:00:00,11,933.21875
2012-07-25 00:00:00,2012-07-25 05:30:00,12,976.22595
2012-07-25 00:00:00,2012-07-25 06:00:00,13,1064.9214
2012-07-25 00:00:00,2012-07-25 06:30:00,14,1196.203
2012-07-25 00:00:00,2012-07-25 07:00:00,15,1340.758
2012-07-25 00:00:00,2012-07-25 07:30:00,16,1470.1606
2012-07-25 00:00:00,2012-07-25 08:00:00,17,1553.5295
2012-07-25 00:00:00,2012-07-25 08:30:00,18,1595.4283
2012-07-25 00:00:00,2012-07-25 09:00:00,19,1598.3672
2012-07-25 00:00:00,2012-07-25 09:30:00,20,1575.1709
2012-07-25 00:00:00,2012-07-25 10:00:00,21,1504.5604
2012-07-25 00:00:00,2012-07-25 10:30:00,22,1440.8403
2012-07-25 00:00:00,2012-07-25 11:00:00,23,1417.468
2012-07-25 00:00:00,2012-07-25 11:30:00,24,1428.0748
2012-07-25 00:00:00,2012-07-25 12:00:00,25,1408.8424
2012-07-25 00:00:00,2012-07-25 12:30:00,26,1372.7117
2012-07-25 00:00:00,2012-07-25 13:00:00,27,1360.3494
2012-07-25 00:00:00,2012-07-25 13:30:00,28,1368.0034
2012-07-25 00:00:00,2012-07-25 14:00:00,29,1368.1849
2012-07-25 00:00:00,2012-07-25 14:30:00,30,1364.0388
2012-07-25 00:00:00,2012-07-25 15:00:00,31,1345.879
2012-07-25 00:00:00,2012-07-25 15:30:00,32,1340.1437
2012-07-25 00:00:00,2012-07-25 16:00:00,33,1347.5605
2012-07-25 00:00:00,2012-07-25 16:30:00,34,1382.0
2012-07-25 00:00:00,2012-07-25 17:00:00,35,1468.4073
2012-07-25 00:00:00,2012-07-25 17:30:00,36,1594.2941
2012-07-25 00:00:00,2012-07-25 18:00:00,37,1713.5901
2012-07-25 00:00:00,2012-07-25 18:30:00,38,1795.2539
2012-07-25 00:00:00,2012-07-25 19:00:00,39,1827.8989
2012-07-25 00:00:00,2012-07-25 19:30:00,40,1822.7378
2012-07-25 00:00:00,2012-07-25 20:00:00,41,1787.778
2012-07-25 00:00:00,2012-07-25 20:30:00,42,1745.8431
2012-07-25 00:00:00,2012-07-25 21:00:00,43,1699.4495
2012-07-25 00:00:00,2012-07-25 21:30:00,44,1633.5715
2012-07-25 00:00:00,2012-07-25 22:00:00,45,1534.7412
2012-07-25 00:00:00,2012-07-25 22:30:00,46,1475.3682
2012-07-25 00:00:00,2012-07-25 23:00:00,47,1464.5048
2012-07-25 00:00:00,2012-07-25 23:30:00,48,1472.1536
2012-07-26 00:00:00,2012-07-26 00:00:00,1,1508.8716
2012-07-26 00:00:00,2012-07-26 00:30:00,2,1412.5448
2012-07-26 00:00:00,2012-07-26 01:00:00,3,1309.1633
2012-07-26 00:00:00,2012-07-26 01:30:00,4,1216.1582
2012-07-26 00:00:00,2012-07-26 02:00:00,5,1126.3896
2012-07-26 00:00:00,2012-07-26 02:30:00,6,1057.8055
2012-07-26 00:00:00,2012-07-26 03:00:00,7,1003.26074
2012-07-26 00:00:00,2012-07-26 03:30:00,8,975.2971
2012-07-26 00:00:00,2012-07-26 04:00:00,9,964.82056
2012-07-26 00:00:00,2012-07-26 04:30:00,10,960.88416
2012-07-26 00:00:00,2012-07-26 05:00:00,11,970.82056
2012-07-26 00:00:00,2012-07-26 05:30:00,12,1010.7016
2012-07-26 00:00:00,2012-07-26 06:00:00,13,1091.541
2012-07-26 00:00:00,2012-07-26 06:30:00,14,1222.4203
2012-07-26 00:00:00,2012-07-26 07:00:00,15,1372.7075
2012-07-26 00:00:00,2012-07-26 07:30:00,16,1513.884
2012-07-26 00:00:00,2012-07-26 08:00:00,17,1605.4319
2012-07-26 00:00:00,2012-07-26 08:30:00,18,1652.9329
2012-07-26 00:00:00,2012-07-26 09:00:00,19,1662.3186
2012-07-26 00:00:00,2012-07-26 09:30:00,20,1644.7405
2012-07-26 00:00:00,2012-07-26 10:00:00,21,1577.1982
2012-07-26 00:00:00,2012-07-26 10:30:00,22,1515.8665
2012-07-26 00:00:00,2012-07-26 11:00:00,23,1491.9379
2012-07-26 00:00:00,2012-07-26 11:30:00,24,1503.1136
2012-07-26 00:00:00,2012-07-26 12:00:00,25,1489.3596
2012-07-26 00:00:00,2012-07-26 12:30:00,26,1454.7354
2012-07-26 00:00:00,2012-07-26 13:00:00,27,1436.3118
2012-07-26 00:00:00,2012-07-26 13:30:00,28,1440.5447
2012-07-26 00:00:00,2012-07-26 14:00:00,29,1440.1876
2012-07-26 00:00:00,2012-07-26 14:30:00,30,1436.3114
2012-07-26 00:00:00,2012-07-26 15:00:00,31,1420.0177
2012-07-26 00:00:00,2012-07-26 15:30:00,32,1419.3282
2012-07-26 00:00:00,2012-07-26 16:00:00,33,1435.0676
2012-07-26 00:00:00,2012-07-26 16:30:00,34,1483.2029
2012-07-26 00:00:00,2012-07-26 17:00:00,35,1572.2024
2012-07-26 00:00:00,2012-07-26 17:30:00,36,1689.6028
2012-07-26 00:00:00,2012-07-26 18:00:00,37,1793.8002
2012-07-26 00:00:00,2012-07-26 18:30:00,38,1869.0823
2012-07-26 00:00:00,2012-07-26 19:00:00,39,1897.2231
2012-07-26 00:00:00,2012-07-26 19:30:00,40,1891.7905
2012-07-26 00:00:00,2012-07-26 20:00:00,41,1855.696
2012-07-26 00:00:00,2012-07-26 20:30:00,42,1809.0964
2012-07-26 00:00:00,2012-07-26 21:00:00,43,1756.6943
2012-07-26 00:00:00,2012-07-26 21:30:00,44,1681.9951
2012-07-26 00:00:00,2012-07-26 22:00:00,45,1573.3533
2012-07-26 00:00:00,2012-07-26 22:30:00,46,1507.7767
2012-07-26 00:00:00,2012-07-26 23:00:00,47,1492.1611
2012-07-26 00:00:00,2012-07-26 23:30:00,48,1500.5778
2012-07-27 00:00:00,2012-07-27 00:00:00,1,1516.5168
2012-07-27 00:00:00,2012-07-27 00:30:00,2,1415.3765
2012-07-27 00:00:00,2012-07-27 01:00:00,3,1313.2427
2012-07-27 00:00:00,2012-07-27 01:30:00,4,1224.0155
2012-07-27 00:00:00,2012-07-27 02:00:00,5,1136.2955
2012-07-27 00:00:00,2012-07-27 02:30:00,6,1066.0745
2012-07-27 00:00:00,2012-07-27 03:00:00,7,1012.135
2012-07-27 00:00:00,2012-07-27 03:30:00,8,987.5385
2012-07-27 00:00:00,2012-07-27 04:00:00,9,977.38367
2012-07-27 00:00:00,2012-07-27 04:30:00,10,968.4916
2012-07-27 00:00:00,2012-07-27 05:00:00,11,973.7543
2012-07-27 00:00:00,2012-07-27 05:30:00,12,1007.3351
2012-07-27 00:00:00,2012-07-27 06:00:00,13,1073.5914
2012-07-27 00:00:00,2012-07-27 06:30:00,14,1190.7429
2012-07-27 00:00:00,2012-07-27 07:00:00,15,1324.6766
2012-07-27 00:00:00,2012-07-27 07:30:00,16,1449.7274
2012-07-27 00:00:00,2012-07-27 08:00:00,17,1532.0034
2012-07-27 00:00:00,2012-07-27 08:30:00,18,1572.8943
2012-07-27 00:00:00,2012-07-27 09:00:00,19,1572.9385
2012-07-27 00:00:00,2012-07-27 09:30:00,20,1551.5615
2012-07-27 00:00:00,2012-07-27 10:00:00,21,1488.6321
2012-07-27 00:00:00,2012-07-27 10:30:00,22,1426.8589
2012-07-27 00:00:00,2012-07-27 11:00:00,23,1401.3339
2012-07-27 00:00:00,2012-07-27 11:30:00,24,1413.1742
2012-07-27 00:00:00,2012-07-27 12:00:00,25,1400.0079
2012-07-27 00:00:00,2012-07-27 12:30:00,26,1367.2438
2012-07-27 00:00:00,2012-07-27 13:00:00,27,1356.7966
2012-07-27 00:00:00,2012-07-27 13:30:00,28,1370.8041
2012-07-27 00:00:00,2012-07-27 14:00:00,29,1376.5585
2012-07-27 00:00:00,2012-07-27 14:30:00,30,1373.6707
2012-07-27 00:00:00,2012-07-27 15:00:00,31,1359.9662
2012-07-27 00:00:00,2012-07-27 15:30:00,32,1367.0962
2012-07-27 00:00:00,2012-07-27 16:00:00,33,1391.6984
2012-07-27 00:00:00,2012-07-27 16:30:00,34,1442.3975
2012-07-27 00:00:00,2012-07-27 17:00:00,35,1532.4026
2012-07-27 00:00:00,2012-07-27 17:30:00,36,1649.8955
2012-07-27 00:00:00,2012-07-27 18:00:00,37,1753.4489
2012-07-27 00:00:00,2012-07-27 18:30:00,38,1834.7441
2012-07-27 00:00:00,2012-07-27 19:00:00,39,1864.8883
2012-07-27 00:00:00,2012-07-27 19:30:00,40,1858.24
2012-07-27 00:00:00,2012-07-27 20:00:00,41,1827.3627
2012-07-27 00:00:00,2012-07-27 20:30:00,42,1787.8932
2012-07-27 00:00:00,2012-07-27 21:00:00,43,1737.9023
2012-07-27 00:00:00,2012-07-27 21:30:00,44,1669.5277
2012-07-27 00:00:00,2012-07-27 22:00:00,45,1577.7264
2012-07-27 00:00:00,2012-07-27 22:30:00,46,1525.9581
2012-07-27 00:00:00,2012-07-27 23:00:00,47,1522.431
2012-07-27 00:00:00,2012-07-27 23:30:00,48,1537.7947
2012-07-28 00:00:00,2012-07-28 00:00:00,1,1516.089
2012-07-28 00:00:00,2012-07-28 00:30:00,2,1414.9814
2012-07-28 00:00:00,2012-07-28 01:00:00,3,1314.1796
2012-07-28 00:00:00,2012-07-28 01:30:00,4,1226.4342
2012-07-28 00:00:00,2012-07-28 02:00:00,5,1139.179
2012-07-28 00:00:00,2012-07-28 02:30:00,6,1069.2302
2012-07-28 00:00:00,2012-07-28 03:00:00,7,1015.76044
2012-07-28 00:00:00,2012-07-28 03:30:00,8,991.75256
2012-07-28 00:00:00,2012-07-28 04:00:00,9,981.95044
2012-07-28 00:00:00,2012-07-28 04:30:00,10,973.8286
2012-07-28 00:00:00,2012-07-28 05:00:00,11,975.8952
2012-07-28 00:00:00,2012-07-28 05:30:00,12,1003.4999
2012-07-28 00:00:00,2012-07-28 06:00:00,13,1056.5597
2012-07-28 00:00:00,2012-07-28 06:30:00,14,1153.352
2012-07-28 00:00:00,2012-07-28 07:00:00,15,1265.3387
2012-07-28 00:00:00,2012-07-28 07:30:00,16,1377.7225
2012-07-28 00:00:00,2012-07-28 08:00:00,17,1457.7098
2012-07-28 00:00:00,2012-07-28 08:30:00,18,1502.0643
2012-07-28 00:00:00,2012-07-28 09:00:00,19,1508.5792
2012-07-28 00:00:00,2012-07-28 09:30:00,20,1494.4037
2012-07-28 00:00:00,2012-07-28 10:00:00,21,1433.8738
2012-07-28 00:00:00,2012-07-28 10:30:00,22,1371.1034
2012-07-28 00:00:00,2012-07-28 11:00:00,23,1343.3
2012-07-28 00:00:00,2012-07-28 11:30:00,24,1355.8514
2012-07-28 00:00:00,2012-07-28 12:00:00,25,1339.4736
2012-07-28 00:00:00,2012-07-28 12:30:00,26,1306.5961
2012-07-28 00:00:00,2012-07-28 13:00:00,27,1297.8168
2012-07-28 00:00:00,2012-07-28 13:30:00,28,1314.3693
2012-07-28 00:00:00,2012-07-28 14:00:00,29,1321.9246
2012-07-28 00:00:00,2012-07-28 14:30:00,30,1322.8733
2012-07-28 00:00:00,2012-07-28 15:00:00,31,1315.8175
2012-07-28 00:00:00,2012-07-28 15:30:00,32,1329.5972
2012-07-28 00:00:00,2012-07-28 16:00:00,33,1359.4846
2012-07-28 00:00:00,2012-07-28 16:30:00,34,1413.8162
2012-07-28 00:00:00,2012-07-28 17:00:00,35,1505.2458
2012-07-28 00:00:00,2012-07-28 17:30:00,36,1625.0237
2012-07-28 00:00:00,2012-07-28 18:00:00,37,1727.7393
2012-07-28 00:00:00,2012-07-28 18:30:00,38,1802.3068
2012-07-28 00:00:00,2012-07-28 19:00:00,39,1824.6505
2012-07-28 00:00:00,2012-07-28 19:30:00,40,1810.1794
2012-07-28 00:00:00,2012-07-28 20:00:00,41,1774.6001
2012-07-28 00:00:00,2012-07-28 20:30:00,42,1734.2345
2012-07-28 00:00:00,2012-07-28 21:00:00,43,1685.5889
2012-07-28 00:00:00,2012-07-28 21:30:00,44,1622.8287
2012-07-28 00:00:00,2012-07-28 22:00:00,45,1535.6688
2012-07-28 00:00:00,2012-07-28 22:30:00,46,1489.4746
2012-07-28 00:00:00,2012-07-28 23:00:00,47,1492.8572
2012-07-28 00:00:00,2012-07-28 23:30:00,48,1520.0376
2012-07-29 00:00:00,2012-07-29 00:00:00,1,1467.5726
2012-07-29 00:00:00,2012-07-29 00:30:00,2,1355.1075
2012-07-29 00:00:00,2012-07-29 01:00:00,3,1242.503
2012-07-29 00:00:00,2012-07-29 01:30:00,4,1144.4746
2012-07-29 00:00:00,2012-07-29 02:00:00,5,1050.8618
2012-07-29 00:00:00,2012-07-29 02:30:00,6,979.6052
2012-07-29 00:00:00,2012-07-29 03:00:00,7,924.9327
2012-07-29 00:00:00,2012-07-29 03:30:00,8,895.645
2012-07-29 00:00:00,2012-07-29 04:00:00,9,883.44104
2012-07-29 00:00:00,2012-07-29 04:30:00,10,875.7753
2012-07-29 00:00:00,2012-07-29 05:00:00,11,875.14355
2012-07-29 00:00:00,2012-07-29 05:30:00,12,899.08435
2012-07-29 00:00:00,2012-07-29 06:00:00,13,936.6196
2012-07-29 00:00:00,2012-07-29 06:30:00,14,998.656
2012-07-29 00:00:00,2012-07-29 07:00:00,15,1071.1337
2012-07-29 00:00:00,2012-07-29 07:30:00,16,1158.6501
2012-07-29 00:00:00,2012-07-29 08:00:00,17,1236.496
2012-07-29 00:00:00,2012-07-29 08:30:00,18,1283.543
2012-07-29 00:00:00,2012-07-29 09:00:00,19,1296.3041
2012-07-29 00:00:00,2012-07-29 09:30:00,20,1291.2605
2012-07-29 00:00:00,2012-07-29 10:00:00,21,1244.6443
2012-07-29 00:00:00,2012-07-29 10:30:00,22,1193.4053
2012-07-29 00:00:00,2012-07-29 11:00:00,23,1172.5657
2012-07-29 00:00:00,2012-07-29 11:30:00,24,1201.4053
2012-07-29 00:00:00,2012-07-29 12:00:00,25,1187.0491
2012-07-29 00:00:00,2012-07-29 12:30:00,26,1161.3079
2012-07-29 00:00:00,2012-07-29 13:00:00,27,1158.2053
2012-07-29 00:00:00,2012-07-29 13:30:00,28,1177.6467
2012-07-29 00:00:00,2012-07-29 14:00:00,29,1188.8132
2012-07-29 00:00:00,2012-07-29 14:30:00,30,1193.9558
2012-07-29 00:00:00,2012-07-29 15:00:00,31,1189.8511
2012-07-29 00:00:00,2012-07-29 15:30:00,32,1198.2079
2012-07-29 00:00:00,2012-07-29 16:00:00,33,1219.6171
2012-07-29 00:00:00,2012-07-29 16:30:00,34,1261.0999
2012-07-29 00:00:00,2012-07-29 17:00:00,35,1336.4366
2012-07-29 00:00:00,2012-07-29 17:30:00,36,1447.0189
2012-07-29 00:00:00,2012-07-29 18:00:00,37,1549.8839
2012-07-29 00:00:00,2012-07-29 18:30:00,38,1623.002
2012-07-29 00:00:00,2012-07-29 19:00:00,39,1649.4941
2012-07-29 00:00:00,2012-07-29 19:30:00,40,1640.6069
2012-07-29 00:00:00,2012-07-29 20:00:00,41,1611.2861
2012-07-29 00:00:00,2012-07-29 20:30:00,42,1573.0098
2012-07-29 00:00:00,2012-07-29 21:00:00,43,1523.7875
2012-07-29 00:00:00,2012-07-29 21:30:00,44,1463.5642
2012-07-29 00:00:00,2012-07-29 22:00:00,45,1384.3795
2012-07-29 00:00:00,2012-07-29 22:30:00,46,1342.0234
2012-07-29 00:00:00,2012-07-29 23:00:00,47,1346.5356
2012-07-29 00:00:00,2012-07-29 23:30:00,48,1383.1716
2012-07-30 00:00:00,2012-07-30 00:00:00,1,1397.9669
2012-07-30 00:00:00,2012-07-30 00:30:00,2,1301.0957
2012-07-30 00:00:00,2012-07-30 01:00:00,3,1204.8877
2012-07-30 00:00:00,2012-07-30 01:30:00,4,1119.0658
2012-07-30 00:00:00,2012-07-30 02:00:00,5,1035.1455
2012-07-30 00:00:00,2012-07-30 02:30:00,6,969.939
2012-07-30 00:00:00,2012-07-30 03:00:00,7,920.9818
2012-07-30 00:00:00,2012-07-30 03:30:00,8,896.50464
2012-07-30 00:00:00,2012-07-30 04:00:00,9,886.51404
